"condition","plot_id","thermal.time","DAS","phenotype_value"
"Optimum",1104,1724,127,98.60912794
"Optimum",1105,1724,127,101.676367
"Optimum",1106,1724,127,107.4762348
"Optimum",1107,1724,127,103.0624606
"Optimum",1108,1724,127,107.6465312
"Optimum",1109,1724,127,96.2559001
"Optimum",1110,1724,127,102.329596
"Optimum",8011,1724,127,100.1190995
"Optimum",8012,1724,127,102.5227178
"Optimum",8013,1724,127,101.1980353
"Optimum",8014,1724,127,98.85550838
"Optimum",8015,1724,127,109.5792082
"Optimum",8016,1724,127,106.5652608
"Optimum",8017,1724,127,92.32175784
"Optimum",8018,1724,127,97.31212887
"Optimum",8019,1724,127,100.0830125
"Optimum",8020,1724,127,97.1504431
"Optimum",9101,1724,127,90.20217868
"Optimum",9102,1724,127,102.8315013
"Optimum",9103,1724,127,105.5754403
"Optimum",9104,1724,127,89.63105224
"Optimum",9105,1724,127,96.37238198
"Optimum",9106,1724,127,93.26061192
"Optimum",9107,1724,127,96.91743493
"Optimum",9108,1724,127,100.7574146
"Optimum",9109,1724,127,99.82970787
"Optimum",9110,1724,127,101.5356586
"Optimum",1100,1724,127,106.9323614
"Optimum",1099,1724,127,91.0382333
"Optimum",1098,1724,127,94.03387763
"Optimum",1097,1724,127,85.33703724
"Optimum",1096,1724,127,94.64283378
"Optimum",1095,1724,127,102.7082354
"Optimum",1094,1724,127,98.03226501
"Optimum",1093,1724,127,99.22483397
"Optimum",1092,1724,127,96.62754846
"Optimum",1091,1724,127,96.46955148
"Optimum",8030,1724,127,97.90644024
"Optimum",8029,1724,127,104.0913512
"Optimum",8028,1724,127,91.92394551
"Optimum",8027,1724,127,92.97626621
"Optimum",8026,1724,127,106.4189729
"Optimum",8025,1724,127,97.3769133
"Optimum",8024,1724,127,92.60467862
"Optimum",8023,1724,127,91.18566236
"Optimum",8022,1724,127,89.68734597
"Optimum",8021,1724,127,95.36424378
"Optimum",9100,1724,127,91.6295601
"Optimum",9099,1724,127,89.58785472
"Optimum",9098,1724,127,93.21806702
"Optimum",9097,1724,127,91.00847243
"Optimum",9096,1724,127,98.29028337
"Optimum",9095,1724,127,98.59609437
"Optimum",9094,1724,127,106.3121184
"Optimum",9093,1724,127,104.8629191
"Optimum",9092,1724,127,100.0467712
"Optimum",9091,1724,127,104.1973028
"Optimum",1081,1724,127,102.2458163
"Optimum",1082,1724,127,106.4151776
"Optimum",1083,1724,127,99.5956259
"Optimum",1084,1724,127,112.6323245
"Optimum",1085,1724,127,96.77544132
"Optimum",1086,1724,127,91.80990265
"Optimum",1087,1724,127,96.07948345
"Optimum",1088,1724,127,87.52942846
"Optimum",1089,1724,127,92.85630083
"Optimum",1090,1724,127,92.77977317
"Optimum",8031,1724,127,91.20207862
"Optimum",8032,1724,127,92.32749957
"Optimum",8033,1724,127,99.73999035
"Optimum",8034,1724,127,97.56498016
"Optimum",8035,1724,127,95.68677845
"Optimum",8036,1724,127,100.271513
"Optimum",8037,1724,127,96.67931738
"Optimum",8038,1724,127,89.19164966
"Optimum",8039,1724,127,85.71822512
"Optimum",8040,1724,127,97.77956646
"Optimum",9081,1724,127,105.4084452
"Optimum",9082,1724,127,101.9747037
"Optimum",9083,1724,127,100.8390817
"Optimum",9084,1724,127,99.66052153
"Optimum",9085,1724,127,89.47682593
"Optimum",9086,1724,127,89.02158815
"Optimum",9087,1724,127,101.359299
"Optimum",9088,1724,127,100.767504
"Optimum",9089,1724,127,102.0142991
"Optimum",9090,1724,127,95.07139782
"Optimum",1080,1724,127,103.3100386
"Optimum",1079,1724,127,103.15033
"Optimum",1078,1724,127,98.24263513
"Optimum",1077,1724,127,87.65852616
"Optimum",1076,1724,127,98.11284044
"Optimum",1075,1724,127,92.82181283
"Optimum",1074,1724,127,102.083402
"Optimum",1073,1724,127,95.58025916
"Optimum",1072,1724,127,93.52218006
"Optimum",1071,1724,127,100.978845
"Optimum",8050,1724,127,97.97027356
"Optimum",8049,1724,127,90.72815866
"Optimum",8048,1724,127,102.4735043
"Optimum",8047,1724,127,101.5791072
"Optimum",8046,1724,127,101.0371829
"Optimum",8045,1724,127,96.03851874
"Optimum",8044,1724,127,89.48094414
"Optimum",8043,1724,127,88.8353606
"Optimum",8042,1724,127,101.3401721
"Optimum",8041,1724,127,100.1411346
"Optimum",9080,1724,127,96.36216301
"Optimum",9079,1724,127,99.38717955
"Optimum",9078,1724,127,92.0557937
"Optimum",9077,1724,127,94.28778941
"Optimum",9076,1724,127,102.5748812
"Optimum",9075,1724,127,107.1753849
"Optimum",9074,1724,127,97.08216659
"Optimum",9073,1724,127,102.7944684
"Optimum",9072,1724,127,99.02703452
"Optimum",9071,1724,127,103.0091712
"Optimum",1061,1724,127,96.71890136
"Optimum",1062,1724,127,97.21013681
"Optimum",1063,1724,127,100.7726781
"Optimum",1064,1724,127,93.02413982
"Optimum",1065,1724,127,97.58865923
"Optimum",1066,1724,127,100.0378484
"Optimum",1067,1724,127,93.01368833
"Optimum",1068,1724,127,100.5091304
"Optimum",1069,1724,127,104.6337759
"Optimum",1070,1724,127,90.08182597
"Optimum",8051,1724,127,111.4892486
"Optimum",8052,1724,127,93.95170905
"Optimum",8053,1724,127,83.12428315
"Optimum",8054,1724,127,93.48200374
"Optimum",8055,1724,127,99.98530345
"Optimum",8056,1724,127,89.5144521
"Optimum",8058,1724,127,84.9701558
"Optimum",8059,1724,127,89.64212355
"Optimum",8060,1724,127,106.8184814
"Optimum",9061,1724,127,94.15080486
"Optimum",9062,1724,127,100.5957329
"Optimum",9063,1724,127,101.4376637
"Optimum",9064,1724,127,90.62965508
"Optimum",9065,1724,127,99.1249038
"Optimum",9066,1724,127,87.98265635
"Optimum",9067,1724,127,99.52557309
"Optimum",9068,1724,127,99.40340832
"Optimum",9069,1724,127,109.0914849
"Optimum",9070,1724,127,94.00973694
"Optimum",1060,1724,127,94.33482316
"Optimum",1059,1724,127,87.75248995
"Optimum",1058,1724,127,101.4870519
"Optimum",1057,1724,127,100.0106351
"Optimum",1056,1724,127,105.7658907
"Optimum",1055,1724,127,108.2188941
"Optimum",1054,1724,127,89.01044408
"Optimum",1053,1724,127,108.9720103
"Optimum",1052,1724,127,104.7849938
"Optimum",1051,1724,127,99.74367062
"Optimum",8070,1724,127,102.4002253
"Optimum",8068,1724,127,86.73641822
"Optimum",8067,1724,127,100.0042753
"Optimum",8066,1724,127,98.29803844
"Optimum",8065,1724,127,90.44041974
"Optimum",8064,1724,127,99.11979281
"Optimum",8063,1724,127,97.46011753
"Optimum",8062,1724,127,87.9121243
"Optimum",8061,1724,127,91.98400457
"Optimum",9060,1724,127,84.56344811
"Optimum",9059,1724,127,87.20922373
"Optimum",9058,1724,127,98.57217334
"Optimum",9057,1724,127,106.0188028
"Optimum",9056,1724,127,98.0567291
"Optimum",9055,1724,127,101.9675847
"Optimum",9054,1724,127,89.52243582
"Optimum",9053,1724,127,100.3531437
"Optimum",9052,1724,127,103.2919891
"Optimum",9051,1724,127,99.64098117
"Optimum",1041,1724,127,98.14775759
"Optimum",1042,1724,127,92.68401478
"Optimum",1043,1724,127,113.4757348
"Optimum",1044,1724,127,96.72470238
"Optimum",1045,1724,127,108.3277767
"Optimum",1046,1724,127,103.364255
"Optimum",1047,1724,127,101.196643
"Optimum",1048,1724,127,102.6057597
"Optimum",1049,1724,127,97.73755279
"Optimum",1050,1724,127,99.29051135
"Optimum",8072,1724,127,94.98884517
"Optimum",8073,1724,127,97.41022963
"Optimum",8074,1724,127,93.48591866
"Optimum",8075,1724,127,106.9089717
"Optimum",8076,1724,127,105.4443963
"Optimum",8077,1724,127,104.3863303
"Optimum",8078,1724,127,92.18462611
"Optimum",8079,1724,127,96.39926926
"Optimum",8080,1724,127,111.5708932
"Optimum",9041,1724,127,92.41863746
"Optimum",9042,1724,127,111.133905
"Optimum",9043,1724,127,98.81398606
"Optimum",9044,1724,127,95.25234264
"Optimum",9045,1724,127,88.98592867
"Optimum",9046,1724,127,90.92369294
"Optimum",9047,1724,127,88.5148291
"Optimum",9048,1724,127,90.5828376
"Optimum",9049,1724,127,87.51191963
"Optimum",9050,1724,127,97.19067809
"Optimum",1040,1724,127,97.39302399
"Optimum",1039,1724,127,93.14951674
"Optimum",1038,1724,127,96.1508373
"Optimum",1037,1724,127,95.07976384
"Optimum",1036,1724,127,102.90256
"Optimum",1035,1724,127,101.2820563
"Optimum",1034,1724,127,91.20184496
"Optimum",1033,1724,127,100.9780617
"Optimum",1032,1724,127,97.32543806
"Optimum",1031,1724,127,105.3398258
"Optimum",8090,1724,127,101.8881624
"Optimum",8089,1724,127,100.6516345
"Optimum",8088,1724,127,105.5725479
"Optimum",8087,1724,127,97.94347816
"Optimum",8086,1724,127,108.4835535
"Optimum",8085,1724,127,82.60063524
"Optimum",8084,1724,127,93.12220326
"Optimum",8083,1724,127,103.741548
"Optimum",8082,1724,127,102.8090472
"Optimum",8081,1724,127,101.0123187
"Optimum",9040,1724,127,100.9844099
"Optimum",9039,1724,127,92.81238283
"Optimum",9038,1724,127,92.05732344
"Optimum",9037,1724,127,90.86308747
"Optimum",9036,1724,127,103.2314953
"Optimum",9035,1724,127,91.12034819
"Optimum",9034,1724,127,89.92839513
"Optimum",9033,1724,127,98.532921
"Optimum",9032,1724,127,90.33934093
"Optimum",9031,1724,127,89.99797969
"Optimum",1021,1724,127,105.2082139
"Optimum",1022,1724,127,106.5762775
"Optimum",1023,1724,127,108.870024
"Optimum",1024,1724,127,100.0158078
"Optimum",1025,1724,127,96.50261401
"Optimum",1026,1724,127,101.7717919
"Optimum",1027,1724,127,103.7248594
"Optimum",1028,1724,127,99.96713863
"Optimum",1029,1724,127,103.6236425
"Optimum",1030,1724,127,101.7479754
"Optimum",8091,1724,127,104.7334062
"Optimum",8092,1724,127,95.42354689
"Optimum",8093,1724,127,101.693943
"Optimum",8094,1724,127,97.71129241
"Optimum",8095,1724,127,106.4154476
"Optimum",8096,1724,127,104.431175
"Optimum",8097,1724,127,103.823216
"Optimum",8098,1724,127,97.96937824
"Optimum",8099,1724,127,94.58851455
"Optimum",8100,1724,127,98.5213298
"Optimum",9021,1724,127,111.3505025
"Optimum",9022,1724,127,97.68165032
"Optimum",9023,1724,127,99.03540104
"Optimum",9024,1724,127,101.7477435
"Optimum",9025,1724,127,93.43746884
"Optimum",9026,1724,127,94.2157779
"Optimum",9027,1724,127,96.80408683
"Optimum",9028,1724,127,96.0470667
"Optimum",9029,1724,127,101.0176089
"Optimum",9030,1724,127,104.7283598
"Optimum",1020,1724,127,94.12441677
"Optimum",1019,1724,127,101.9996991
"Optimum",1018,1724,127,97.41722643
"Optimum",1017,1724,127,91.12038262
"Optimum",1016,1724,127,101.3284201
"Optimum",1015,1724,127,95.49736317
"Optimum",1014,1724,127,94.90480191
"Optimum",1013,1724,127,103.460507
"Optimum",1012,1724,127,93.91147549
"Optimum",1011,1724,127,95.59397461
"Optimum",8110,1724,127,98.28396085
"Optimum",8109,1724,127,95.8731316
"Optimum",8108,1724,127,82.20356347
"Optimum",8107,1724,127,89.40095668
"Optimum",8106,1724,127,106.3102267
"Optimum",8105,1724,127,101.4637259
"Optimum",8104,1724,127,109.8328962
"Optimum",8103,1724,127,100.6322843
"Optimum",8102,1724,127,97.71770316
"Optimum",8101,1724,127,103.9366721
"Optimum",9020,1724,127,113.1897357
"Optimum",9019,1724,127,105.3338256
"Optimum",9018,1724,127,102.4057382
"Optimum",9017,1724,127,95.24398716
"Optimum",9016,1724,127,105.7101666
"Optimum",9015,1724,127,96.11395593
"Optimum",9014,1724,127,102.4088188
"Optimum",9013,1724,127,106.8329369
"Optimum",9012,1724,127,100.0842866
"Optimum",9011,1724,127,103.6882213
"Optimum",1001,1724,127,84.75740455
"Optimum",1002,1724,127,97.71508103
"Optimum",1003,1724,127,96.87804306
"Optimum",1004,1724,127,90.70762141
"Optimum",1005,1724,127,95.12118178
"Optimum",1006,1724,127,97.63883524
"Optimum",1007,1724,127,92.76678085
"Optimum",1008,1724,127,100.6484409
"Optimum",1009,1724,127,98.1263741
"Optimum",1010,1724,127,96.55605573
"Optimum",8111,1724,127,94.34352347
"Optimum",8112,1724,127,95.75825667
"Optimum",8113,1724,127,99.45009808
"Optimum",8114,1724,127,103.9464928
"Optimum",8115,1724,127,94.21820795
"Optimum",8116,1724,127,101.3818578
"Optimum",8117,1724,127,103.2497457
"Optimum",8118,1724,127,100.6527789
"Optimum",8119,1724,127,91.98068751
"Optimum",8120,1724,127,107.2200278
"Optimum",9001,1724,127,111.4760771
"Optimum",9002,1724,127,99.40071314
"Optimum",9003,1724,127,99.87962805
"Optimum",9004,1724,127,100.0190504
"Optimum",9005,1724,127,99.05311412
"Optimum",9006,1724,127,87.62240491
"Optimum",9007,1724,127,97.29972419
"Optimum",9009,1724,127,99.30537853
"Late",9010,1359,108,92.20153818
"Late",9009,1359,108,85.133644
"Late",9007,1359,108,81.19015487
"Late",9006,1359,108,81.13306114
"Late",9005,1359,108,89.8758835
"Late",9004,1359,108,86.60092246
"Late",9003,1359,108,91.94088503
"Late",9002,1359,108,77.66875007
"Late",9001,1359,108,96.46910778
"Late",1010,1359,108,80.10251374
"Late",1009,1359,108,90.89594273
"Late",1008,1359,108,87.32726952
"Late",1007,1359,108,80.89307644
"Late",1006,1359,108,84.60202397
"Late",1005,1359,108,82.42346451
"Late",1004,1359,108,78.88247831
"Late",1003,1359,108,80.8122443
"Late",1002,1359,108,84.7762082
"Late",9011,1359,108,85.6228067
"Late",9012,1359,108,79.25236568
"Late",9013,1359,108,88.21417538
"Late",9014,1359,108,85.02890537
"Late",9015,1359,108,87.48178222
"Late",9016,1359,108,91.84427565
"Late",9017,1359,108,82.67881678
"Late",9018,1359,108,75.76211469
"Late",9019,1359,108,88.64988279
"Late",9020,1359,108,96.47104551
"Late",1011,1359,108,78.05727523
"Late",1012,1359,108,82.55714936
"Late",1013,1359,108,95.15214825
"Late",1014,1359,108,85.26830029
"Late",1015,1359,108,79.94034518
"Late",1016,1359,108,89.0011848
"Late",1017,1359,108,88.06768486
"Late",1018,1359,108,89.42827086
"Late",1019,1359,108,95.13917682
"Late",1020,1359,108,86.33943061
"Late",9030,1359,108,85.38777494
"Late",9029,1359,108,84.19308316
"Late",9028,1359,108,87.42553921
"Late",9027,1359,108,83.03816851
"Late",9026,1359,108,94.44409975
"Late",9025,1359,108,84.94265764
"Late",9024,1359,108,88.91346742
"Late",9023,1359,108,93.06297934
"Late",9022,1359,108,91.9420429
"Late",9021,1359,108,94.39694589
"Late",8099,1359,108,80.55162114
"Late",8098,1359,108,78.19645648
"Late",8097,1359,108,82.49784179
"Late",8096,1359,108,88.01280884
"Late",8095,1359,108,91.76684441
"Late",8094,1359,108,83.12955969
"Late",8093,1359,108,86.65828768
"Late",8092,1359,108,79.86896644
"Late",8091,1359,108,81.46072169
"Late",1030,1359,108,76.23575087
"Late",1029,1359,108,82.91567271
"Late",1028,1359,108,82.82051372
"Late",1027,1359,108,88.9603579
"Late",1026,1359,108,86.93928663
"Late",1025,1359,108,90.15579626
"Late",1024,1359,108,87.37406718
"Late",1023,1359,108,94.99960041
"Late",1022,1359,108,89.3422312
"Late",1021,1359,108,95.32268419
"Late",9031,1359,108,78.76945235
"Late",9032,1359,108,79.24875729
"Late",9033,1359,108,79.40531128
"Late",9034,1359,108,75.95777974
"Late",9035,1359,108,79.76838273
"Late",9036,1359,108,84.88497013
"Late",9037,1359,108,82.45658363
"Late",9038,1359,108,78.49915469
"Late",9039,1359,108,78.68309729
"Late",9040,1359,108,78.06426371
"Late",8081,1359,108,85.10453526
"Late",8082,1359,108,79.35380066
"Late",8083,1359,108,89.99081249
"Late",8084,1359,108,81.01422314
"Late",8085,1359,108,89.47689903
"Late",8086,1359,108,96.3249666
"Late",8087,1359,108,91.07064813
"Late",8088,1359,108,93.40583067
"Late",8089,1359,108,85.23582592
"Late",8090,1359,108,73.33307035
"Late",1031,1359,108,92.35522552
"Late",1032,1359,108,87.1826738
"Late",1033,1359,108,87.24512271
"Late",1034,1359,108,83.51693897
"Late",1035,1359,108,86.0412172
"Late",1036,1359,108,84.88826185
"Late",1037,1359,108,85.64000096
"Late",1038,1359,108,81.84037498
"Late",1039,1359,108,86.48716996
"Late",1040,1359,108,86.14918475
"Late",9050,1359,108,89.17997976
"Late",9049,1359,108,76.82330734
"Late",9048,1359,108,79.44579856
"Late",9047,1359,108,83.0088411
"Late",9046,1359,108,84.72451787
"Late",9045,1359,108,81.64650253
"Late",9044,1359,108,85.53410789
"Late",9043,1359,108,82.70603227
"Late",9042,1359,108,85.21951685
"Late",9041,1359,108,76.55451971
"Late",8080,1359,108,96.00502904
"Late",8079,1359,108,79.97405697
"Late",8078,1359,108,83.49413676
"Late",8077,1359,108,83.21051154
"Late",8076,1359,108,90.0151694
"Late",8075,1359,108,88.9319666
"Late",8074,1359,108,79.81659846
"Late",8073,1359,108,81.0903749
"Late",8072,1359,108,73.17743485
"Late",1050,1359,108,82.92760551
"Late",1049,1359,108,84.24005079
"Late",1048,1359,108,81.55916086
"Late",1047,1359,108,87.07409251
"Late",1046,1359,108,88.68975937
"Late",1045,1359,108,94.53540843
"Late",1044,1359,108,83.92325423
"Late",1043,1359,108,96.19833471
"Late",1042,1359,108,83.1910463
"Late",1041,1359,108,82.86584367
"Late",9051,1359,108,86.52311846
"Late",9052,1359,108,86.93227218
"Late",9053,1359,108,86.67644585
"Late",9054,1359,108,87.88049798
"Late",9055,1359,108,96.43564394
"Late",9056,1359,108,86.92775253
"Late",9057,1359,108,93.78809676
"Late",9058,1359,108,83.15285389
"Late",9059,1359,108,76.38008167
"Late",9060,1359,108,72.25576157
"Late",8061,1359,108,81.27330411
"Late",8062,1359,108,81.82360807
"Late",8063,1359,108,83.239471
"Late",8064,1359,108,82.80466198
"Late",8065,1359,108,83.05782405
"Late",8066,1359,108,85.12681211
"Late",8067,1359,108,86.46791473
"Late",8068,1359,108,77.96436807
"Late",8070,1359,108,73.56548947
"Late",1051,1359,108,86.69009468
"Late",1052,1359,108,90.58852958
"Late",1053,1359,108,94.98796809
"Late",1054,1359,108,89.10424985
"Late",1055,1359,108,93.55881755
"Late",1056,1359,108,89.41725242
"Late",1057,1359,108,91.60264199
"Late",1058,1359,108,88.19120586
"Late",1059,1359,108,83.66267425
"Late",1060,1359,108,84.69768419
"Late",9070,1359,108,84.2271921
"Late",9069,1359,108,92.64937466
"Late",9068,1359,108,88.86027078
"Late",9067,1359,108,89.4810289
"Late",9066,1359,108,79.24864246
"Late",9065,1359,108,87.86526479
"Late",9064,1359,108,81.29669174
"Late",9063,1359,108,91.53372601
"Late",9062,1359,108,92.50506664
"Late",9061,1359,108,81.05094468
"Late",8060,1359,108,97.37157122
"Late",8059,1359,108,82.7750552
"Late",8058,1359,108,76.5210621
"Late",8056,1359,108,78.21156533
"Late",8055,1359,108,85.72938394
"Late",8054,1359,108,83.92053877
"Late",8052,1359,108,77.72863096
"Late",8051,1359,108,79.55788306
"Late",1070,1359,108,82.60756189
"Late",1069,1359,108,92.07199691
"Late",1068,1359,108,85.05489555
"Late",1067,1359,108,77.98985445
"Late",1066,1359,108,87.80605706
"Late",1065,1359,108,85.90590612
"Late",1064,1359,108,81.06316909
"Late",1063,1359,108,82.36346875
"Late",1062,1359,108,87.2490732
"Late",1061,1359,108,78.64621838
"Late",9071,1359,108,89.78141941
"Late",9072,1359,108,82.92690503
"Late",9073,1359,108,87.49936525
"Late",9074,1359,108,84.08794362
"Late",9075,1359,108,89.00380148
"Late",9076,1359,108,91.10103757
"Late",9077,1359,108,86.33409956
"Late",9078,1359,108,82.1425465
"Late",9079,1359,108,86.64362981
"Late",9080,1359,108,86.56361224
"Late",8041,1359,108,90.50825655
"Late",8042,1359,108,87.78023693
"Late",8043,1359,108,81.02403838
"Late",8044,1359,108,82.39814458
"Late",8045,1359,108,89.22255813
"Late",8046,1359,108,93.41631878
"Late",8047,1359,108,92.26186166
"Late",8048,1359,108,86.31284307
"Late",8049,1359,108,82.8354957
"Late",8050,1359,108,78.04923173
"Late",1071,1359,108,93.6521253
"Late",1072,1359,108,90.41159918
"Late",1073,1359,108,84.22786917
"Late",1074,1359,108,82.87669295
"Late",1075,1359,108,78.38680415
"Late",1076,1359,108,87.69265691
"Late",1077,1359,108,78.37838922
"Late",1078,1359,108,84.79969978
"Late",1079,1359,108,90.75881144
"Late",1080,1359,108,86.52726072
"Late",9090,1359,108,84.41292526
"Late",9089,1359,108,92.17593297
"Late",9088,1359,108,88.52162825
"Late",9087,1359,108,89.85219301
"Late",9086,1359,108,75.14416901
"Late",9085,1359,108,76.44916861
"Late",9084,1359,108,84.6303018
"Late",9083,1359,108,88.40614278
"Late",9082,1359,108,93.32704287
"Late",9081,1359,108,85.89342788
"Late",8040,1359,108,88.56685494
"Late",8039,1359,108,79.19381001
"Late",8038,1359,108,82.30637905
"Late",8037,1359,108,84.27572879
"Late",8036,1359,108,86.94131305
"Late",8035,1359,108,86.42036384
"Late",8034,1359,108,86.50635629
"Late",8033,1359,108,83.46686166
"Late",8032,1359,108,78.97928216
"Late",1090,1359,108,82.63684452
"Late",1089,1359,108,83.69998904
"Late",1088,1359,108,84.40087982
"Late",1087,1359,108,95.1975887
"Late",1086,1359,108,86.27568898
"Late",1085,1359,108,88.16611511
"Late",1084,1359,108,100.3063518
"Late",1083,1359,108,87.61727915
"Late",1082,1359,108,96.56426669
"Late",1081,1359,108,84.2055351
"Late",9091,1359,108,96.78072694
"Late",9092,1359,108,84.43234009
"Late",9093,1359,108,90.11435788
"Late",9094,1359,108,99.61024228
"Late",9095,1359,108,89.72339119
"Late",9096,1359,108,89.39260795
"Late",9097,1359,108,77.98245377
"Late",9098,1359,108,80.08861456
"Late",9099,1359,108,77.87825807
"Late",9100,1359,108,77.99006325
"Late",8021,1359,108,88.327887
"Late",8022,1359,108,80.2864772
"Late",8023,1359,108,84.78996338
"Late",8024,1359,108,84.15701349
"Late",8025,1359,108,85.87368721
"Late",8026,1359,108,95.72781903
"Late",8027,1359,108,85.46837698
"Late",8028,1359,108,78.81377739
"Late",8029,1359,108,86.16942173
"Late",1091,1359,108,83.69345813
"Late",1092,1359,108,87.16232288
"Late",1093,1359,108,92.32174456
"Late",1094,1359,108,92.07703622
"Late",1095,1359,108,85.3780455
"Late",1096,1359,108,83.38085915
"Late",1097,1359,108,81.93913024
"Late",1098,1359,108,82.90989519
"Late",1099,1359,108,84.61799607
"Late",1100,1359,108,92.30675459
"Late",9110,1359,108,95.69273986
"Late",9109,1359,108,86.51285365
"Late",9108,1359,108,89.19649888
"Late",9107,1359,108,85.81979289
"Late",9106,1359,108,83.68555212
"Late",9105,1359,108,86.48734672
"Late",9104,1359,108,79.47682976
"Late",9103,1359,108,95.92020564
"Late",9102,1359,108,94.08027036
"Late",9101,1359,108,77.97255954
"Late",8020,1359,108,86.26141116
"Late",8019,1359,108,86.30086862
"Late",8018,1359,108,81.24275712
"Late",8017,1359,108,82.29528888
"Late",8016,1359,108,87.82427862
"Late",8015,1359,108,91.44293631
"Late",8014,1359,108,87.08170775
"Late",8013,1359,108,86.30274106
"Late",8012,1359,108,85.91106745
"Late",1110,1359,108,82.90286683
"Late",1109,1359,108,85.06033147
"Late",1108,1359,108,87.96516911
"Late",1107,1359,108,82.12496352
"Late",1106,1359,108,86.198964
"Late",1105,1359,108,85.70716388
"Late",1104,1359,108,82.33992638
"Late",1103,1359,108,72.10600141
"Late",1102,1359,108,78.31386983
"Late",1101,1359,108,77.89702739
"Late",9111,1359,108,86.06922454
"Late",9112,1359,108,82.4168108
"Late",9113,1359,108,80.91178782
"Late",9114,1359,108,84.65229903
"Late",9115,1359,108,87.20354624
"Late",9116,1359,108,90.59470935
"Late",9117,1359,108,99.24719534
"Late",9118,1359,108,86.35368428
"Late",9119,1359,108,82.77700439
"Late",9120,1359,108,86.03571298
"Late",8001,1359,108,86.96807785
"Late",8002,1359,108,81.96971965
"Late",8003,1359,108,88.89562628
"Late",8004,1359,108,87.71828714
"Late",8005,1359,108,88.06303703
"Late",8006,1359,108,87.65462441
"Late",8007,1359,108,83.57851664
"Late",8008,1359,108,87.72801837
"Late",8009,1359,108,82.60159918
"Late",8010,1359,108,76.15357591
"Late",1111,1359,108,81.49529182
"Late",1112,1359,108,86.2960015
"Late",1113,1359,108,85.15453541
"Late",1114,1359,108,90.49379466
"Late",1115,1359,108,83.72849801
"Late",1116,1359,108,85.61631384
"Late",1117,1359,108,79.17716954
"Late",1118,1359,108,90.53330514
"Late",1119,1359,108,99.30382997
"Late",1120,1359,108,88.33289194
"Late",10010,1359,108,89.95803719
"Late",10009,1359,108,84.14082145
"Late",10008,1359,108,83.68774767
"Late",10007,1359,108,81.71237706
"Late",10006,1359,108,87.74660175
"Late",10005,1359,108,86.81452845
"Late",10004,1359,108,86.43584567
"Late",10003,1359,108,82.54029919
"Late",10002,1359,108,81.58981017
"Late",10001,1359,108,92.9314853
"Late",2010,1359,108,81.62314667
"Late",2009,1359,108,87.06088983
"Late",2008,1359,108,84.91282876
"Late",2007,1359,108,86.68082449
"Late",2006,1359,108,89.47257722
"Late",2005,1359,108,94.07239458
"Late",2004,1359,108,88.5959282
"Late",2003,1359,108,82.56720061
"Late",2002,1359,108,84.2826794
"Late",2001,1359,108,93.62288889
"Late",10011,1359,108,88.6622858
"Late",10012,1359,108,87.82505188
"Late",10013,1359,108,90.18622282
"Late",10014,1359,108,80.86121906
"Late",10015,1359,108,86.181744
"Late",10016,1359,108,94.13688143
"Late",10017,1359,108,85.20230442
"Late",10018,1359,108,85.0803179
"Late",10019,1359,108,83.67612631
"Late",10020,1359,108,92.50884402
"Late",2011,1359,108,83.48137036
"Late",2012,1359,108,78.87358872
"Late",2013,1359,108,92.09425259
"Late",2014,1359,108,86.07303893
"Late",2015,1359,108,85.61090304
"Late",2016,1359,108,90.84410951
"Late",2017,1359,108,85.60114972
"Late",2018,1359,108,83.37865418
"Late",2019,1359,108,85.98966798
"Late",2020,1359,108,100.2415053
"Late",10030,1359,108,97.00190307
"Late",10029,1359,108,95.94668831
"Late",10028,1359,108,89.39722239
"Late",10027,1359,108,87.5838253
"Late",10026,1359,108,95.07024933
"Late",10025,1359,108,90.07830829
"Late",10024,1359,108,90.06639329
"Late",10023,1359,108,92.41771482
"Late",10022,1359,108,87.75915001
"Late",10021,1359,108,83.60097675
"Late",7099,1359,108,84.03351029
"Late",7098,1359,108,77.60938368
"Late",7096,1359,108,87.41582673
"Late",7095,1359,108,87.61743901
"Late",7094,1359,108,89.46578356
"Late",7093,1359,108,85.39886735
"Late",7092,1359,108,81.96580137
"Late",7091,1359,108,86.76142496
"Late",2030,1359,108,87.42001242
"Late",2029,1359,108,88.57481197
"Late",2028,1359,108,93.69735217
"Late",2027,1359,108,93.28688799
"Late",2026,1359,108,92.02204505
"Late",2025,1359,108,86.6985683
"Late",2024,1359,108,87.5878064
"Late",2023,1359,108,91.88890588
"Late",2022,1359,108,91.55289805
"Late",2021,1359,108,94.63514846
"Late",10031,1359,108,87.25026209
"Late",10032,1359,108,90.17808951
"Late",10033,1359,108,87.49974388
"Late",10034,1359,108,91.62001148
"Late",10035,1359,108,77.82554467
"Late",10036,1359,108,90.76102557
"Late",10037,1359,108,92.22265996
"Late",10038,1359,108,86.46618281
"Late",10039,1359,108,83.39526494
"Late",10040,1359,108,82.99184703
"Late",7081,1359,108,88.04289599
"Late",7082,1359,108,87.12565438
"Late",7083,1359,108,91.18077721
"Late",7084,1359,108,91.76472209
"Late",7085,1359,108,92.88009828
"Late",7086,1359,108,86.99621461
"Late",7087,1359,108,91.06245201
"Late",7088,1359,108,87.24104115
"Late",7089,1359,108,85.64759418
"Late",7090,1359,108,83.19996724
"Late",2031,1359,108,90.47515279
